match_key,combo,size
2526_2025-11-30 Lyon-Nantes,Dominik Greif + Martin Satriano + Nicolás Tagliafico + Pavel Šulc,4
2526_2025-11-30 Lyon-Nantes,Dominik Greif + Martin Satriano + Nicolás Tagliafico + Tanner Tessmann,4
2526_2025-11-30 Lyon-Nantes,Dominik Greif + Martin Satriano + Nicolás Tagliafico + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Dominik Greif + Martin Satriano + Pavel Šulc + Tanner Tessmann,4
2526_2025-11-30 Lyon-Nantes,Dominik Greif + Martin Satriano + Pavel Šulc + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Dominik Greif + Martin Satriano + Tanner Tessmann + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Dominik Greif + Mathys De Carvalho + Moussa Niakhate + Nicolás Tagliafico,4
2526_2025-11-30 Lyon-Nantes,Dominik Greif + Mathys De Carvalho + Moussa Niakhate + Pavel Šulc,4
2526_2025-11-30 Lyon-Nantes,Dominik Greif + Mathys De Carvalho + Moussa Niakhate + Tanner Tessmann,4
2526_2025-11-30 Lyon-Nantes,Dominik Greif + Mathys De Carvalho + Moussa Niakhate + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Dominik Greif + Mathys De Carvalho + Nicolás Tagliafico + Pavel Šulc,4
2526_2025-11-30 Lyon-Nantes,Dominik Greif + Mathys De Carvalho + Nicolás Tagliafico + Tanner Tessmann,4
2526_2025-11-30 Lyon-Nantes,Dominik Greif + Mathys De Carvalho + Nicolás Tagliafico + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Dominik Greif + Mathys De Carvalho + Pavel Šulc + Tanner Tessmann,4
2526_2025-11-30 Lyon-Nantes,Dominik Greif + Mathys De Carvalho + Pavel Šulc + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Dominik Greif + Mathys De Carvalho + Tanner Tessmann + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc,4
2526_2025-11-30 Lyon-Nantes,Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Tanner Tessmann,4
2526_2025-11-30 Lyon-Nantes,Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Dominik Greif + Moussa Niakhate + Pavel Šulc + Tanner Tessmann,4
2526_2025-11-30 Lyon-Nantes,Dominik Greif + Moussa Niakhate + Pavel Šulc + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Dominik Greif + Moussa Niakhate + Tanner Tessmann + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Dominik Greif + Nicolás Tagliafico + Pavel Šulc + Tanner Tessmann,4
2526_2025-11-30 Lyon-Nantes,Dominik Greif + Nicolás Tagliafico + Pavel Šulc + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Dominik Greif + Nicolás Tagliafico + Tanner Tessmann + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Dominik Greif + Pavel Šulc + Tanner Tessmann + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Martin Satriano + Mathys De Carvalho + Moussa Niakhate,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Martin Satriano + Mathys De Carvalho + Nicolás Tagliafico,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Martin Satriano + Mathys De Carvalho + Pavel Šulc,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Martin Satriano + Mathys De Carvalho + Tanner Tessmann,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Martin Satriano + Mathys De Carvalho + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Martin Satriano + Moussa Niakhate + Nicolás Tagliafico,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Martin Satriano + Moussa Niakhate + Pavel Šulc,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Martin Satriano + Moussa Niakhate + Tanner Tessmann,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Martin Satriano + Moussa Niakhate + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Martin Satriano + Nicolás Tagliafico + Pavel Šulc,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Martin Satriano + Nicolás Tagliafico + Tanner Tessmann,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Martin Satriano + Nicolás Tagliafico + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Martin Satriano + Pavel Šulc + Tanner Tessmann,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Martin Satriano + Pavel Šulc + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Martin Satriano + Tanner Tessmann + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Mathys De Carvalho + Moussa Niakhate + Nicolás Tagliafico,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Mathys De Carvalho + Moussa Niakhate + Pavel Šulc,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Mathys De Carvalho + Moussa Niakhate + Tanner Tessmann,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Mathys De Carvalho + Moussa Niakhate + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Mathys De Carvalho + Nicolás Tagliafico + Pavel Šulc,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Mathys De Carvalho + Nicolás Tagliafico + Tanner Tessmann,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Mathys De Carvalho + Nicolás Tagliafico + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Mathys De Carvalho + Pavel Šulc + Tanner Tessmann,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Mathys De Carvalho + Pavel Šulc + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Mathys De Carvalho + Tanner Tessmann + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Moussa Niakhate + Nicolás Tagliafico + Tanner Tessmann,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Moussa Niakhate + Nicolás Tagliafico + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Moussa Niakhate + Pavel Šulc + Tanner Tessmann,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Moussa Niakhate + Pavel Šulc + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Moussa Niakhate + Tanner Tessmann + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Nicolás Tagliafico + Pavel Šulc + Tanner Tessmann,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Nicolás Tagliafico + Pavel Šulc + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Nicolás Tagliafico + Tanner Tessmann + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Hans Hateboer + Pavel Šulc + Tanner Tessmann + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Martin Satriano + Mathys De Carvalho + Moussa Niakhate + Nicolás Tagliafico,4
2526_2025-11-30 Lyon-Nantes,Martin Satriano + Mathys De Carvalho + Moussa Niakhate + Pavel Šulc,4
2526_2025-11-30 Lyon-Nantes,Martin Satriano + Mathys De Carvalho + Moussa Niakhate + Tanner Tessmann,4
2526_2025-11-30 Lyon-Nantes,Martin Satriano + Mathys De Carvalho + Moussa Niakhate + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Martin Satriano + Mathys De Carvalho + Nicolás Tagliafico + Pavel Šulc,4
2526_2025-11-30 Lyon-Nantes,Martin Satriano + Mathys De Carvalho + Nicolás Tagliafico + Tanner Tessmann,4
2526_2025-11-30 Lyon-Nantes,Martin Satriano + Mathys De Carvalho + Nicolás Tagliafico + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Martin Satriano + Mathys De Carvalho + Pavel Šulc + Tanner Tessmann,4
2526_2025-11-30 Lyon-Nantes,Martin Satriano + Mathys De Carvalho + Pavel Šulc + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Martin Satriano + Mathys De Carvalho + Tanner Tessmann + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Martin Satriano + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc,4
2526_2025-11-30 Lyon-Nantes,Martin Satriano + Moussa Niakhate + Nicolás Tagliafico + Tanner Tessmann,4
2526_2025-11-30 Lyon-Nantes,Martin Satriano + Moussa Niakhate + Nicolás Tagliafico + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Martin Satriano + Moussa Niakhate + Pavel Šulc + Tanner Tessmann,4
2526_2025-11-30 Lyon-Nantes,Martin Satriano + Moussa Niakhate + Pavel Šulc + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Martin Satriano + Moussa Niakhate + Tanner Tessmann + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Martin Satriano + Nicolás Tagliafico + Pavel Šulc + Tanner Tessmann,4
2526_2025-11-30 Lyon-Nantes,Martin Satriano + Nicolás Tagliafico + Pavel Šulc + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Martin Satriano + Nicolás Tagliafico + Tanner Tessmann + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Martin Satriano + Pavel Šulc + Tanner Tessmann + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Mathys De Carvalho + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc,4
2526_2025-11-30 Lyon-Nantes,Mathys De Carvalho + Moussa Niakhate + Nicolás Tagliafico + Tanner Tessmann,4
2526_2025-11-30 Lyon-Nantes,Mathys De Carvalho + Moussa Niakhate + Nicolás Tagliafico + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Mathys De Carvalho + Moussa Niakhate + Pavel Šulc + Tanner Tessmann,4
2526_2025-11-30 Lyon-Nantes,Mathys De Carvalho + Moussa Niakhate + Pavel Šulc + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Mathys De Carvalho + Moussa Niakhate + Tanner Tessmann + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Mathys De Carvalho + Nicolás Tagliafico + Pavel Šulc + Tanner Tessmann,4
2526_2025-11-30 Lyon-Nantes,Mathys De Carvalho + Nicolás Tagliafico + Pavel Šulc + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Mathys De Carvalho + Nicolás Tagliafico + Tanner Tessmann + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Mathys De Carvalho + Pavel Šulc + Tanner Tessmann + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc + Tanner Tessmann,4
2526_2025-11-30 Lyon-Nantes,Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Moussa Niakhate + Nicolás Tagliafico + Tanner Tessmann + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Moussa Niakhate + Pavel Šulc + Tanner Tessmann + Tyler Morton,4
2526_2025-11-30 Lyon-Nantes,Nicolás Tagliafico + Pavel Šulc + Tanner Tessmann + Tyler Morton,4
2526_2025-12-07 Lorient-Lyon,Abner + Ainsley Maitland-Niles,2
2526_2025-12-07 Lorient-Lyon,Abner + Clinton Mata,2
2526_2025-12-07 Lorient-Lyon,Abner + Corentin Tolisso,2
2526_2025-12-07 Lorient-Lyon,Abner + Dominik Greif,2
2526_2025-12-07 Lorient-Lyon,Abner + Hans Hateboer,2
2526_2025-12-07 Lorient-Lyon,Abner + Martin Satriano,2
2526_2025-12-07 Lorient-Lyon,Abner + Mathys De Carvalho,2
2526_2025-12-07 Lorient-Lyon,Abner + Moussa Niakhate,2
2526_2025-12-07 Lorient-Lyon,Abner + Nicolás Tagliafico,2
2526_2025-12-07 Lorient-Lyon,Abner + Pavel Šulc,2
2526_2025-12-07 Lorient-Lyon,Abner + Tyler Morton,2
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Clinton Mata,2
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Corentin Tolisso,2
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Dominik Greif,2
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Hans Hateboer,2
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Martin Satriano,2
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Mathys De Carvalho,2
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Moussa Niakhate,2
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Nicolás Tagliafico,2
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Pavel Šulc,2
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Tyler Morton,2
2526_2025-12-07 Lorient-Lyon,Clinton Mata + Corentin Tolisso,2
2526_2025-12-07 Lorient-Lyon,Clinton Mata + Dominik Greif,2
2526_2025-12-07 Lorient-Lyon,Clinton Mata + Hans Hateboer,2
2526_2025-12-07 Lorient-Lyon,Clinton Mata + Martin Satriano,2
2526_2025-12-07 Lorient-Lyon,Clinton Mata + Mathys De Carvalho,2
2526_2025-12-07 Lorient-Lyon,Clinton Mata + Moussa Niakhate,2
2526_2025-12-07 Lorient-Lyon,Clinton Mata + Nicolás Tagliafico,2
2526_2025-12-07 Lorient-Lyon,Clinton Mata + Pavel Šulc,2
2526_2025-12-07 Lorient-Lyon,Clinton Mata + Tyler Morton,2
2526_2025-12-07 Lorient-Lyon,Corentin Tolisso + Dominik Greif,2
2526_2025-12-07 Lorient-Lyon,Corentin Tolisso + Hans Hateboer,2
2526_2025-12-07 Lorient-Lyon,Corentin Tolisso + Martin Satriano,2
2526_2025-12-07 Lorient-Lyon,Corentin Tolisso + Mathys De Carvalho,2
2526_2025-12-07 Lorient-Lyon,Corentin Tolisso + Moussa Niakhate,2
2526_2025-12-07 Lorient-Lyon,Corentin Tolisso + Nicolás Tagliafico,2
2526_2025-12-07 Lorient-Lyon,Corentin Tolisso + Pavel Šulc,2
2526_2025-12-07 Lorient-Lyon,Corentin Tolisso + Tyler Morton,2
2526_2025-12-07 Lorient-Lyon,Dominik Greif + Hans Hateboer,2
2526_2025-12-07 Lorient-Lyon,Dominik Greif + Martin Satriano,2
2526_2025-12-07 Lorient-Lyon,Dominik Greif + Mathys De Carvalho,2
2526_2025-12-07 Lorient-Lyon,Dominik Greif + Moussa Niakhate,2
2526_2025-12-07 Lorient-Lyon,Dominik Greif + Nicolás Tagliafico,2
2526_2025-12-07 Lorient-Lyon,Dominik Greif + Pavel Šulc,2
2526_2025-12-07 Lorient-Lyon,Dominik Greif + Tyler Morton,2
2526_2025-12-07 Lorient-Lyon,Hans Hateboer + Martin Satriano,2
2526_2025-12-07 Lorient-Lyon,Hans Hateboer + Mathys De Carvalho,2
2526_2025-12-07 Lorient-Lyon,Hans Hateboer + Moussa Niakhate,2
2526_2025-12-07 Lorient-Lyon,Hans Hateboer + Nicolás Tagliafico,2
2526_2025-12-07 Lorient-Lyon,Hans Hateboer + Pavel Šulc,2
2526_2025-12-07 Lorient-Lyon,Hans Hateboer + Tyler Morton,2
2526_2025-12-07 Lorient-Lyon,Martin Satriano + Mathys De Carvalho,2
2526_2025-12-07 Lorient-Lyon,Martin Satriano + Moussa Niakhate,2
2526_2025-12-07 Lorient-Lyon,Martin Satriano + Nicolás Tagliafico,2
2526_2025-12-07 Lorient-Lyon,Martin Satriano + Pavel Šulc,2
2526_2025-12-07 Lorient-Lyon,Martin Satriano + Tyler Morton,2
2526_2025-12-07 Lorient-Lyon,Mathys De Carvalho + Moussa Niakhate,2
2526_2025-12-07 Lorient-Lyon,Mathys De Carvalho + Nicolás Tagliafico,2
2526_2025-12-07 Lorient-Lyon,Mathys De Carvalho + Pavel Šulc,2
2526_2025-12-07 Lorient-Lyon,Mathys De Carvalho + Tyler Morton,2
2526_2025-12-07 Lorient-Lyon,Moussa Niakhate + Nicolás Tagliafico,2
2526_2025-12-07 Lorient-Lyon,Moussa Niakhate + Pavel Šulc,2
2526_2025-12-07 Lorient-Lyon,Moussa Niakhate + Tyler Morton,2
2526_2025-12-07 Lorient-Lyon,Nicolás Tagliafico + Pavel Šulc,2
2526_2025-12-07 Lorient-Lyon,Nicolás Tagliafico + Tyler Morton,2
2526_2025-12-07 Lorient-Lyon,Pavel Šulc + Tyler Morton,2
2526_2025-12-07 Lorient-Lyon,Abner + Ainsley Maitland-Niles + Clinton Mata,3
2526_2025-12-07 Lorient-Lyon,Abner + Ainsley Maitland-Niles + Corentin Tolisso,3
2526_2025-12-07 Lorient-Lyon,Abner + Ainsley Maitland-Niles + Dominik Greif,3
2526_2025-12-07 Lorient-Lyon,Abner + Ainsley Maitland-Niles + Hans Hateboer,3
2526_2025-12-07 Lorient-Lyon,Abner + Ainsley Maitland-Niles + Martin Satriano,3
2526_2025-12-07 Lorient-Lyon,Abner + Ainsley Maitland-Niles + Mathys De Carvalho,3
2526_2025-12-07 Lorient-Lyon,Abner + Ainsley Maitland-Niles + Moussa Niakhate,3
2526_2025-12-07 Lorient-Lyon,Abner + Ainsley Maitland-Niles + Nicolás Tagliafico,3
2526_2025-12-07 Lorient-Lyon,Abner + Ainsley Maitland-Niles + Pavel Šulc,3
2526_2025-12-07 Lorient-Lyon,Abner + Ainsley Maitland-Niles + Tyler Morton,3
2526_2025-12-07 Lorient-Lyon,Abner + Clinton Mata + Corentin Tolisso,3
2526_2025-12-07 Lorient-Lyon,Abner + Clinton Mata + Dominik Greif,3
2526_2025-12-07 Lorient-Lyon,Abner + Clinton Mata + Hans Hateboer,3
2526_2025-12-07 Lorient-Lyon,Abner + Clinton Mata + Martin Satriano,3
2526_2025-12-07 Lorient-Lyon,Abner + Clinton Mata + Mathys De Carvalho,3
2526_2025-12-07 Lorient-Lyon,Abner + Clinton Mata + Moussa Niakhate,3
2526_2025-12-07 Lorient-Lyon,Abner + Clinton Mata + Nicolás Tagliafico,3
2526_2025-12-07 Lorient-Lyon,Abner + Clinton Mata + Pavel Šulc,3
2526_2025-12-07 Lorient-Lyon,Abner + Clinton Mata + Tyler Morton,3
2526_2025-12-07 Lorient-Lyon,Abner + Corentin Tolisso + Dominik Greif,3
2526_2025-12-07 Lorient-Lyon,Abner + Corentin Tolisso + Hans Hateboer,3
2526_2025-12-07 Lorient-Lyon,Abner + Corentin Tolisso + Martin Satriano,3
2526_2025-12-07 Lorient-Lyon,Abner + Corentin Tolisso + Mathys De Carvalho,3
2526_2025-12-07 Lorient-Lyon,Abner + Corentin Tolisso + Moussa Niakhate,3
2526_2025-12-07 Lorient-Lyon,Abner + Corentin Tolisso + Nicolás Tagliafico,3
2526_2025-12-07 Lorient-Lyon,Abner + Corentin Tolisso + Pavel Šulc,3
2526_2025-12-07 Lorient-Lyon,Abner + Corentin Tolisso + Tyler Morton,3
2526_2025-12-07 Lorient-Lyon,Abner + Dominik Greif + Hans Hateboer,3
2526_2025-12-07 Lorient-Lyon,Abner + Dominik Greif + Martin Satriano,3
2526_2025-12-07 Lorient-Lyon,Abner + Dominik Greif + Mathys De Carvalho,3
2526_2025-12-07 Lorient-Lyon,Abner + Dominik Greif + Moussa Niakhate,3
2526_2025-12-07 Lorient-Lyon,Abner + Dominik Greif + Nicolás Tagliafico,3
2526_2025-12-07 Lorient-Lyon,Abner + Dominik Greif + Pavel Šulc,3
2526_2025-12-07 Lorient-Lyon,Abner + Dominik Greif + Tyler Morton,3
2526_2025-12-07 Lorient-Lyon,Abner + Hans Hateboer + Martin Satriano,3
2526_2025-12-07 Lorient-Lyon,Abner + Hans Hateboer + Mathys De Carvalho,3
2526_2025-12-07 Lorient-Lyon,Abner + Hans Hateboer + Moussa Niakhate,3
2526_2025-12-07 Lorient-Lyon,Abner + Hans Hateboer + Nicolás Tagliafico,3
2526_2025-12-07 Lorient-Lyon,Abner + Hans Hateboer + Pavel Šulc,3
2526_2025-12-07 Lorient-Lyon,Abner + Hans Hateboer + Tyler Morton,3
2526_2025-12-07 Lorient-Lyon,Abner + Martin Satriano + Mathys De Carvalho,3
2526_2025-12-07 Lorient-Lyon,Abner + Martin Satriano + Moussa Niakhate,3
2526_2025-12-07 Lorient-Lyon,Abner + Martin Satriano + Nicolás Tagliafico,3
2526_2025-12-07 Lorient-Lyon,Abner + Martin Satriano + Pavel Šulc,3
2526_2025-12-07 Lorient-Lyon,Abner + Martin Satriano + Tyler Morton,3
2526_2025-12-07 Lorient-Lyon,Abner + Mathys De Carvalho + Moussa Niakhate,3
2526_2025-12-07 Lorient-Lyon,Abner + Mathys De Carvalho + Nicolás Tagliafico,3
2526_2025-12-07 Lorient-Lyon,Abner + Mathys De Carvalho + Pavel Šulc,3
2526_2025-12-07 Lorient-Lyon,Abner + Mathys De Carvalho + Tyler Morton,3
2526_2025-12-07 Lorient-Lyon,Abner + Moussa Niakhate + Nicolás Tagliafico,3
2526_2025-12-07 Lorient-Lyon,Abner + Moussa Niakhate + Pavel Šulc,3
2526_2025-12-07 Lorient-Lyon,Abner + Moussa Niakhate + Tyler Morton,3
2526_2025-12-07 Lorient-Lyon,Abner + Nicolás Tagliafico + Pavel Šulc,3
2526_2025-12-07 Lorient-Lyon,Abner + Nicolás Tagliafico + Tyler Morton,3
2526_2025-12-07 Lorient-Lyon,Abner + Pavel Šulc + Tyler Morton,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Clinton Mata + Dominik Greif,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Clinton Mata + Hans Hateboer,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Clinton Mata + Martin Satriano,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Clinton Mata + Mathys De Carvalho,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Clinton Mata + Moussa Niakhate,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Clinton Mata + Nicolás Tagliafico,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Clinton Mata + Pavel Šulc,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Clinton Mata + Tyler Morton,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Corentin Tolisso + Dominik Greif,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Corentin Tolisso + Hans Hateboer,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Corentin Tolisso + Martin Satriano,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Corentin Tolisso + Mathys De Carvalho,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Corentin Tolisso + Moussa Niakhate,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Corentin Tolisso + Nicolás Tagliafico,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Corentin Tolisso + Pavel Šulc,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Corentin Tolisso + Tyler Morton,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Dominik Greif + Hans Hateboer,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Dominik Greif + Martin Satriano,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Dominik Greif + Mathys De Carvalho,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Dominik Greif + Moussa Niakhate,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Dominik Greif + Nicolás Tagliafico,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Dominik Greif + Pavel Šulc,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Dominik Greif + Tyler Morton,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Hans Hateboer + Martin Satriano,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Hans Hateboer + Mathys De Carvalho,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Hans Hateboer + Moussa Niakhate,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Hans Hateboer + Nicolás Tagliafico,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Hans Hateboer + Pavel Šulc,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Hans Hateboer + Tyler Morton,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Martin Satriano + Mathys De Carvalho,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Martin Satriano + Moussa Niakhate,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Martin Satriano + Nicolás Tagliafico,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Martin Satriano + Pavel Šulc,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Martin Satriano + Tyler Morton,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Mathys De Carvalho + Moussa Niakhate,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Mathys De Carvalho + Nicolás Tagliafico,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Mathys De Carvalho + Pavel Šulc,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Mathys De Carvalho + Tyler Morton,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Moussa Niakhate + Nicolás Tagliafico,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Moussa Niakhate + Pavel Šulc,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Moussa Niakhate + Tyler Morton,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Nicolás Tagliafico + Pavel Šulc,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Nicolás Tagliafico + Tyler Morton,3
2526_2025-12-07 Lorient-Lyon,Ainsley Maitland-Niles + Pavel Šulc + Tyler Morton,3
2526_2025-12-07 Lorient-Lyon,Clinton Mata + Corentin Tolisso + Dominik Greif,3
2526_2025-12-07 Lorient-Lyon,Clinton Mata + Corentin Tolisso + Hans Hateboer,3
2526_2025-12-07 Lorient-Lyon,Clinton Mata + Corentin Tolisso + Martin Satriano,3
2526_2025-12-07 Lorient-Lyon,Clinton Mata + Corentin Tolisso + Mathys De Carvalho,3
2526_2025-12-07 Lorient-Lyon,Clinton Mata + Corentin Tolisso + Moussa Niakhate,3
2526_2025-12-07 Lorient-Lyon,Clinton Mata + Corentin Tolisso + Nicolás Tagliafico,3
2526_2025-12-07 Lorient-Lyon,Clinton Mata + Corentin Tolisso + Pavel Šulc,3
2526_2025-12-07 Lorient-Lyon,Clinton Mata + Corentin Tolisso + Tyler Morton,3
2526_2025-12-07 Lorient-Lyon,Clinton Mata + Dominik Greif + Hans Hateboer,3
2526_2025-12-07 Lorient-Lyon,Clinton Mata + Dominik Greif + Martin Satriano,3
2526_2025-12-07 Lorient-Lyon,Clinton Mata + Dominik Greif + Mathys De Carvalho,3
